Author,n,Sex,Group,Health,Age_grp,Age_M,Age_SD,Age_SEM,BWgt_M,BWgt_SD,BWgt_SEM,RT_status,RT_yr_min,RT_yr_M,RT_yr_SD,Equipment,Exercise,Upper_Lower,%1RM,Limb,Pace_method,CON_s,ECC_s,Sum_s,Contraction,ECC_CON_Reps_M,ECC_CON_Reps_SD,ECC_CON_Reps_SEM,ECC_CON_Reps_MIN,ECC_CON_Reps_MAX,ECC_CON_1RM_M,ECC_CON_1RM_SD,ECC_CON_1RM_ratio_M,ECC_CON_1RM_ratio_SD,ECC_1RM_M,ECC_1RM_SD,CON_1RM_M,CON_1RM_SD,ABT_Bwgt,ABT_Hgt
Schoenfeld.EJAP.2014,10,M,G1,Healthy,Adult 18-59,21.3,1.5,,79.9,10.1,,Trained,1,,,Machine,Leg press,Lower,30,Bilateral,Metronome,1,1,2,ECC-CON,44.9,13.5,,,,,,,,,,,,NO,NO
Schoenfeld.EJAP.2014,10,M,G1,Healthy,Adult 18-59,21.3,1.5,,79.9,10.1,,Trained,1,,,Machine,Leg press,Lower,75,Bilateral,Metronome,1,1,2,ECC-CON,14.3,5.8,,,,,,,,,,,,NO,NO
Schoenfeld.FrontPhysiol.2020,17,M,G1,Healthy,Adult 18-59,22,3.8,,81.9,14.6,,Trained,,3.3,2.5,Barbell,Bench press,Upper,50,Bilateral,,,,,ECC-CON,27,7,,,,93,26,1.136,,,,,,NO,NO
Schoenfeld.FrontPhysiol.2020,18,M,G2,Healthy,Adult 18-59,24.2,3.8,,87,17.1,,Trained,,3.4,2.4,Barbell,Bench press,Upper,50,Bilateral,,,,,ECC-CON,26.5,3.5,,,,94,21,1.08,,,,,,NO,NO
Schoenfeld.IntJSportsMed.2016,10,M,G1,Healthy,Adult 18-59,23.9,3.2,,78.5,8,,Trained,,4.4,4,Barbell,Bench press,Upper,50,Bilateral,,,,,ECC-CON,29,3.8,,,,125.5,20,1.599,,,,,,YES,YES
Schoenfeld.IntJSportsMed.2016,9,M,G2,Healthy,Adult 18-59,23.3,2.9,,86.8,14.7,,Trained,,5,3.1,Barbell,Bench press,Upper,50,Bilateral,,,,,ECC-CON,30.2,5.8,,,,116.2,12.6,1.339,,,,,,YES,YES
Schoenfeld.JSCR.2016,11,M,G1,Healthy,Adult 18-59,,,,,,,Trained,,,,Barbell,Bench press,Upper,50,Bilateral,,,,,ECC-CON,27.6,4.1,,,,93.4,18.1,,,,,,,NO,NO
Schoenfeld.JSCR.2016,12,M,G2,Healthy,Adult 18-59,,,,,,,Trained,,,,Barbell,Bench press,Upper,50,Bilateral,,,,,ECC-CON,28.4,3.4,,,,94.2,29.5,,,,,,,NO,NO
Schoenfeld.JSportsSciMed.2016,10,M,G1,Healthy,Adult 18-59,22.3,3.9,,84.2,16,,Trained,,4.3,,Barbell,Bench press,Upper,50,Bilateral,,,,,ECC-CON,25.2,3.4,,,,92.7,19.3,1.101,,,,,,NO,NO
Schoenfeld.JSportsSciMed.2016,9,M,G2,Healthy,Adult 18-59,24.1,4.5,,84.4,14.5,,Trained,,5.2,,Barbell,Bench press,Upper,50,Bilateral,,,,,ECC-CON,28.8,3.5,,,,95.5,23.8,1.132,,,,,,NO,NO
Schoenfeld.MSSE.2019,15,M,G1,Healthy,Adult 18-59,23.8,3.8,,82.5,13.8,,Trained,,4.4,3.9,Barbell,Bench press,Upper,50,Bilateral,,,,,ECC-CON,25.1,3.6,,,,93.6,16.1,1.135,,,,,,NO,NO
Schoenfeld.MSSE.2019,15,M,G2,Healthy,Adult 18-59,23.8,3.8,,82.5,13.8,,Trained,,4.4,3.9,Barbell,Bench press,Upper,50,Bilateral,,,,,ECC-CON,23.7,5.2,,,,96.4,21.2,1.168,,,,,,NO,NO
Schoenfeld.MSSE.2019,15,M,G3,Healthy,Adult 18-59,23.8,3.8,,82.5,13.8,,Trained,,4.4,3.9,Barbell,Bench press,Upper,50,Bilateral,,,,,ECC-CON,26.2,4.3,,,,91.1,20.9,1.104,,,,,,NO,NO
Schwarz.JDietSuppl.2020,10,M,G1,Healthy,Adult 18-59,22.4,1.43,,87.36,13.39,,Trained,1,,,,Bench press,Upper,70,Bilateral,,,,,ECC-CON,16.7,1.4,,,,,,1.27,0.18,,,,,NO,NO
Schwarz.JDietSuppl.2020,10,M,G1,Healthy,Adult 18-59,22.4,1.43,,87.36,13.39,,Trained,1,,,Machine,Knee extension,Lower,70,Bilateral,,,,,ECC-CON,22.2,2.4,,,,,,1.27,0.18,,,,,NO,NO
Scott.JSCR.2006,11,Mixed,G1,,Adult 18-59,25,7,,,,,Trained,0.25,,,Barbell,Biceps curl,Upper,60,Bilateral,,,,,ECC-CON,20.6,5,,,,,,,,,,,,NO,NO
Scott.JSCR.2006,10,Mixed,G1,,Adult 18-59,25,7,,,,,Trained,0.25,,,Barbell,Bench press,Upper,60,Bilateral,,,,,ECC-CON,24,3.9,,,,,,,,,,,,NO,NO
Scott.JSCR.2006,7,Mixed,G1,,Adult 18-59,25,7,,,,,Trained,0.25,,,Machine,Leg press,Lower,60,Bilateral,,,,,ECC-CON,21.8,3.8,,,,,,,,,,,,NO,NO
Scott.JSCR.2011,13,M,G1,Healthy,Adult 18-59,23.8,2.1,,85.9,11.3,,Trained,0.25,,,Smith machine,Bench press,Upper,70,Bilateral,,,,,ECC-CON,12.3,1.9,,,,102.5,20.8,1.193,,,,,,NO,NO
Scott.JSCR.2011,13,M,G1,Healthy,Adult 18-59,23.8,2.1,,85.9,11.3,,Trained,0.25,,,Smith machine,Bench press,Upper,80,Bilateral,,,,,ECC-CON,8,2.2,,,,102.5,20.8,1.193,,,,,,NO,NO
Scott.JSCR.2011,13,M,G1,Healthy,Adult 18-59,23.8,2.1,,85.9,11.3,,Trained,0.25,,,Smith machine,Bench press,Upper,90,Bilateral,,,,,ECC-CON,4.5,1.7,,,,102.5,20.8,1.193,,,,,,NO,NO
Senna.JHumKinetics.2017,16,M,G1,Healthy,Adult 18-59,20.75,2.54,,76.35,5.03,,Trained,1,,,Machine,Triceps extension,Upper,50,Bilateral,,,,,ECC-CON,25.67,2.73,,,,,,,,,,,,YES,YES
Senna.JHumKinetics.2017,16,M,G1,Healthy,Adult 18-59,20.75,2.54,,76.35,5.03,,Trained,1,,,Machine,Triceps extension,Upper,80,Bilateral,,,,,ECC-CON,9.98,1.25,,,,,,,,,,,,YES,YES
Seynnes.JGerontolABiolSciMedSci.2004,22,,G1,Healthy,Elderly >59,81.5,,1.4,64.2,,2.8,Untrained,,0,0,Other free weights,Knee extension,Lower,90,Unilateral,,,,,ECC-CON,6,,1,,,6.9,0.4,0.107,,,,,,NO,NO
Sheridan.JSCR.2019,12,M,G1,Healthy,Adult 18-59,21.3,0.8,,84.8,11.1,,Trained,1,,,Smith machine,Bench press,Upper,60,Bilateral,,,,,ECC-CON,21.1,1.06,,,,85,23.5,1,,,,,,YES,YES
Shibata.JSCR.2021,10,M,G1,Healthy,Adult 18-59,20.5,1.1,,65.7,4.8,,Trained,0.5,,,Barbell,Squat,Lower,75,Bilateral,Metronome,2,2,4,ECC-CON,15,1.1,,,,,,1.5,0.2,,,,,NO,NO
Shibata.JSCR.2023,16,M,G1,Healthy,Adult 18-59,20.1,1.1,,70.4,8.3,,Trained,,2.8,2.3,Other free weights,Biceps curl,Upper,70,Unilateral,Metronome,3,3,6,ECC only,34.2,13.3,,9,58,,,,,20.9,3.4,,,NO,NO
Shibata.JSCR.2023,16,M,G1,Healthy,Adult 18-59,20.1,1.1,,70.4,8.3,,Trained,,2.8,2.3,Other free weights,Biceps curl,Upper,80,Unilateral,Metronome,3,3,6,ECC only,22,6.7,,11,36,,,,,20.9,3.4,,,NO,NO
Shibata.JSCR.2023,16,M,G1,Healthy,Adult 18-59,20.1,1.1,,70.4,8.3,,Trained,,2.8,2.3,Other free weights,Biceps curl,Upper,90,Unilateral,Metronome,3,3,6,ECC only,10.1,3.1,,4,16,,,,,20.9,3.4,,,NO,NO
Shibata.JSCR.2023,16,M,G1,Healthy,Adult 18-59,20.1,1.1,,70.4,8.3,,Trained,,2.8,2.3,Other free weights,Biceps curl,Upper,95,Unilateral,Metronome,3,3,6,ECC only,6.8,2.1,,4,11,,,,,20.9,3.4,,,NO,NO
Shibata.JSCR.2023,16,M,G1,Healthy,Adult 18-59,20.1,1.1,,70.4,8.3,,Trained,,2.8,2.3,Other free weights,Biceps curl,Upper,70,Unilateral,Metronome,3,3,6,CON only,20.9,5.4,,15,32,,,,,,,14.8,3,NO,NO
Shibata.JSCR.2023,16,M,G1,Healthy,Adult 18-59,20.1,1.1,,70.4,8.3,,Trained,,2.8,2.3,Other free weights,Biceps curl,Upper,80,Unilateral,Metronome,3,3,6,CON only,11.6,2.7,,9,21,,,,,,,14.8,3,NO,NO
Shibata.JSCR.2023,16,M,G1,Healthy,Adult 18-59,20.1,1.1,,70.4,8.3,,Trained,,2.8,2.3,Other free weights,Biceps curl,Upper,90,Unilateral,Metronome,3,3,6,CON only,5.2,1.3,,3,7,,,,,,,14.8,3,NO,NO
Shibata.JSCR.2023,16,M,G1,Healthy,Adult 18-59,20.1,1.1,,70.4,8.3,,Trained,,2.8,2.3,Other free weights,Biceps curl,Upper,95,Unilateral,Metronome,3,3,6,CON only,2.7,0.8,,2,5,,,,,,,14.8,3,NO,NO
Shimano.JSCR.2006,8,M,G1,Healthy,Adult 18-59,25.8,4.3,,73.1,8,,Untrained,,0,0,Barbell,Squat,Lower,60,Bilateral,,,,,ECC-CON,35.9,13.4,,,,93.9,17.3,1.285,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G1,Healthy,Adult 18-59,25.8,4.3,,73.1,8,,Untrained,,0,0,Barbell,Squat,Lower,80,Bilateral,,,,,ECC-CON,11.8,1.8,,,,93.9,17.3,1.285,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G1,Healthy,Adult 18-59,25.8,4.3,,73.1,8,,Untrained,,0,0,Barbell,Squat,Lower,90,Bilateral,,,,,ECC-CON,6.5,1.8,,,,93.9,17.3,1.285,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G1,Healthy,Adult 18-59,25.8,4.3,,73.1,8,,Untrained,,0,0,Barbell,Bench press,Upper,60,Bilateral,,,,,ECC-CON,21.6,4.2,,,,62.8,11.5,0.859,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G1,Healthy,Adult 18-59,25.8,4.3,,73.1,8,,Untrained,,0,0,Barbell,Bench press,Upper,80,Bilateral,,,,,ECC-CON,9.1,2.7,,,,62.8,11.5,0.859,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G1,Healthy,Adult 18-59,25.8,4.3,,73.1,8,,Untrained,,0,0,Barbell,Bench press,Upper,90,Bilateral,,,,,ECC-CON,6,1.5,,,,62.8,11.5,0.859,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G1,Healthy,Adult 18-59,25.8,4.3,,73.1,8,,Untrained,,0,0,Barbell,Biceps curl,Upper,60,Bilateral,,,,,ECC-CON,17.2,3.7,,,,36,4.6,0.492,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G1,Healthy,Adult 18-59,25.8,4.3,,73.1,8,,Untrained,,0,0,Barbell,Biceps curl,Upper,80,Bilateral,,,,,ECC-CON,8.9,3.9,,,,36,4.6,0.492,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G1,Healthy,Adult 18-59,25.8,4.3,,73.1,8,,Untrained,,0,0,Barbell,Biceps curl,Upper,90,Bilateral,,,,,ECC-CON,3.9,2.1,,,,36,4.6,0.492,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G2,Healthy,Adult 18-59,25.3,3.7,,86.4,14.3,,Trained,0.5,,,Barbell,Squat,Lower,60,Bilateral,,,,,ECC-CON,29.9,7.4,,,,140.1,25.2,1.622,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G2,Healthy,Adult 18-59,25.3,3.7,,86.4,14.3,,Trained,0.5,,,Barbell,Squat,Lower,80,Bilateral,,,,,ECC-CON,12.3,2.5,,,,140.1,25.2,1.622,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G2,Healthy,Adult 18-59,25.3,3.7,,86.4,14.3,,Trained,0.5,,,Barbell,Squat,Lower,90,Bilateral,,,,,ECC-CON,5.8,2.3,,,,140.1,25.2,1.622,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G2,Healthy,Adult 18-59,25.3,3.7,,86.4,14.3,,Trained,0.5,,,Barbell,Bench press,Upper,60,Bilateral,,,,,ECC-CON,21.7,3.8,,,,115.4,23.2,1.336,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G2,Healthy,Adult 18-59,25.3,3.7,,86.4,14.3,,Trained,0.5,,,Barbell,Bench press,Upper,80,Bilateral,,,,,ECC-CON,9.2,1.6,,,,115.4,23.2,1.336,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G2,Healthy,Adult 18-59,25.3,3.7,,86.4,14.3,,Trained,0.5,,,Barbell,Bench press,Upper,90,Bilateral,,,,,ECC-CON,4,1.3,,,,115.4,23.2,1.336,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G2,Healthy,Adult 18-59,25.3,3.7,,86.4,14.3,,Trained,0.5,,,Barbell,Biceps curl,Upper,60,Bilateral,,,,,ECC-CON,19,2.9,,,,52.9,7.6,0.612,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G2,Healthy,Adult 18-59,25.3,3.7,,86.4,14.3,,Trained,0.5,,,Barbell,Biceps curl,Upper,80,Bilateral,,,,,ECC-CON,9.1,2.8,,,,52.9,7.6,0.612,,,,,,NO,NO
Shimano.JSCR.2006,8,M,G2,Healthy,Adult 18-59,25.3,3.7,,86.4,14.3,,Trained,0.5,,,Barbell,Biceps curl,Upper,90,Bilateral,,,,,ECC-CON,4.4,1.9,,,,52.9,7.6,0.612,,,,,,NO,NO
Silva.IntJSportsMed.2012,12,F,G1,Healthy,Adult 18-59,23.5,2.5,,59.2,8.3,,Untrained,,,,,Knee extension,Lower,70,Bilateral,Metronome,2,2,4,ECC-CON,10.1,1.2,,,,74.7,10.8,0.182,,,,,,NO,NO
Silva.IntJSportsMed.2012,10,F,G2,Healthy,Adult 18-59,22.3,2.1,,59.8,6.7,,Untrained,,,,,Knee extension,Lower,70,Bilateral,Metronome,2,2,4,ECC-CON,9,1.5,,,,86.3,12.9,0.216,,,,,,NO,NO
Silva.IntJSportsMed.2012,11,F,G3,Healthy,Adult 18-59,24.3,5,,59,5.9,,Untrained,,,,,Knee extension,Lower,70,Bilateral,Metronome,2,2,4,ECC-CON,10.5,1.8,,,,81,12.7,0.215,,,,,,NO,NO
Silva.IntJSportsMed.2012,11,F,G4,Healthy,Adult 18-59,21.6,1.8,,60.8,6.5,,Untrained,,,,,Knee extension,Lower,70,Bilateral,Metronome,2,2,4,ECC-CON,10.3,1.2,,,,81.4,12.5,0.206,,,,,,NO,NO
Silva.IntJSportsMed.2012,12,F,G1,Healthy,Adult 18-59,23.5,2.5,,59.2,8.3,,Untrained,,,,,Bench press,Upper,70,Bilateral,Metronome,2,2,4,ECC-CON,12.1,1.7,,,,29.5,6.5,0.11,,,,,,NO,NO
Silva.IntJSportsMed.2012,10,F,G2,Healthy,Adult 18-59,22.3,2.1,,59.8,6.7,,Untrained,,,,,Bench press,Upper,70,Bilateral,Metronome,2,2,4,ECC-CON,12.7,2.3,,,,30.2,5.3,0.089,,,,,,NO,NO
Silva.IntJSportsMed.2012,11,F,G3,Healthy,Adult 18-59,24.3,5,,59,5.9,,Untrained,,,,,Bench press,Upper,70,Bilateral,Metronome,2,2,4,ECC-CON,13,2.3,,,,32,5.5,0.093,,,,,,NO,NO
Silva.IntJSportsMed.2012,11,F,G4,Healthy,Adult 18-59,21.6,1.8,,60.8,6.5,,Untrained,,,,,Bench press,Upper,70,Bilateral,Metronome,2,2,4,ECC-CON,12.3,2,,,,28.8,5,0.082,,,,,,NO,NO
Simao.JSCR.2007,23,F,G1,Healthy,Adult 18-59,24.2,4.5,,56.9,4.7,,Trained,2,,,Barbell,Bench press,Upper,80,Bilateral,Self-paced,,,,ECC-CON,10.2,3.1,,,,,,,,,,,,YES,YES
Simao.JSCR.2007,23,F,G1,Healthy,Adult 18-59,24.2,4.5,,56.9,4.7,,Trained,2,,,Machine,Shoulder press,Upper,80,Bilateral,Self-paced,,,,ECC-CON,9.4,5.4,,,,,,,,,,,,YES,YES
Simao.JSCR.2007,23,F,G1,Healthy,Adult 18-59,24.2,4.5,,56.9,4.7,,Trained,2,,,Machine,Triceps extension,Upper,80,Bilateral,Self-paced,,,,ECC-CON,8.8,2.7,,,,,,,,,,,,YES,YES
Simao.JSCR.2007,23,F,G1,Healthy,Adult 18-59,24.2,4.5,,56.9,4.7,,Trained,2,,,Machine,Leg press,Lower,80,Bilateral,Self-paced,,,,ECC-CON,23.9,8.7,,,,,,,,,,,,YES,YES
Simao.JSCR.2007,23,F,G1,Healthy,Adult 18-59,24.2,4.5,,56.9,4.7,,Trained,2,,,Machine,Knee extension,Lower,80,Bilateral,Self-paced,,,,ECC-CON,9.4,3.7,,,,,,,,,,,,YES,YES
Simao.JSCR.2007,23,F,G1,Healthy,Adult 18-59,24.2,4.5,,56.9,4.7,,Trained,2,,,Machine,Knee flexion,Lower,80,Bilateral,Self-paced,,,,ECC-CON,15.7,6.1,,,,,,,,,,,,YES,YES
Singh.IntegrCancTher.2018,10,Mixed,G1,Patients,Adult 18-59,54.6,14.1,,77.8,14.1,,Patients,,,,Machine,Chest press,Upper,70,Bilateral,,,,,ECC-CON,10.9,3.4,,,,36,16.8,0.463,,,,,,NO,NO
Singh.IntegrCancTher.2018,10,Mixed,G1,Patients,Adult 18-59,54.6,14.1,,77.8,14.1,,Patients,,,,Machine,Leg press,Lower,70,Bilateral,,,,,ECC-CON,12,7.1,,,,121,48.4,1.555,,,,,,NO,NO
Smith.IntJExercSci.2017,13,M,G1,Healthy,Adult 18-59,20.1,1.8,,79,6.2,,Trained,0.5,,,Machine,Knee extension,Lower,30,Unilateral,,,,,CON only,55,19,,,,46.5,10.7,0.589,,,,,,NO,NO
Smith.IntJExercSci.2017,13,M,G1,Healthy,Adult 18-59,20.1,1.8,,79,6.2,,Trained,0.5,,,Machine,Knee extension,Lower,70,Unilateral,,,,,CON only,15,4,,,,45.6,10.5,0.577,,,,,,NO,NO
Song.ResQExercSport.2022,40,Mixed,G1,Healthy,Adult 18-59,23.7,4.3,,70.6,7,,,,,,Machine,Knee extension,Lower,30,Unilateral,Metronome,1,1,2,ECC-CON,30,,,,,,,,,,,,,NO,NO
Stamford.JSportsMedPhysFitness.1974,6,M,G1,Healthy,,,,,,,,Trained,2,,,,Bench press,Upper,80,Bilateral,,,,,ECC-CON,7,,,,,128.16,,,,,,,,NO,NO
Stamford.JSportsMedPhysFitness.1974,6,M,G2,Healthy,,,,,,,,Trained,2,,,,Bench press,Upper,80,Bilateral,,,,,ECC-CON,7,,,,,121.36,,,,,,,,NO,NO
Stamford.JSportsMedPhysFitness.1974,6,M,G3,Healthy,,,,,,,,Trained,2,,,,Bench press,Upper,80,Bilateral,,,,,ECC-CON,7.16,,,,,122.32,,,,,,,,NO,NO
Stamford.JSportsMedPhysFitness.1974,6,M,G4,Healthy,,,,,,,,Trained,2,,,,Bench press,Upper,80,Bilateral,,,,,ECC-CON,8,,,,,127.29,,,,,,,,NO,NO
Stone.JSCR.1994,17,F,G1,Healthy,Adult 18-59,23.1,3.5,,58.9,8.6,,Untrained,,0,0,Barbell,Bench press,Upper,45,Bilateral,,,,1.5,ECC-CON,46.7,8.5,,,,29.4,5.6,0.499,,,,,,NO,NO
Stone.JSCR.1994,17,F,G1,Healthy,Adult 18-59,23.1,3.5,,58.9,8.6,,Untrained,,0,0,Barbell,Squat,Lower,55,Bilateral,,,,2,ECC-CON,35.2,10.4,,,,52.1,8.1,0.885,,,,,,NO,NO
Stone.JSCR.1994,16,F,G2,Healthy,Adult 18-59,23.1,3.5,,58.9,8.6,,Untrained,,0,0,Barbell,Bench press,Upper,45,Bilateral,,,,1.5,ECC-CON,46.6,11.8,,,,31.3,4.6,0.531,,,,,,NO,NO
Stone.JSCR.1994,16,F,G2,Healthy,Adult 18-59,23.1,3.5,,58.9,8.6,,Untrained,,0,0,Barbell,Squat,Lower,55,Bilateral,,,,2,ECC-CON,48.9,31,,,,49.1,5.7,0.834,,,,,,NO,NO
Stone.JSCR.1994,17,F,G3,Healthy,Adult 18-59,23.1,3.5,,58.9,8.6,,Untrained,,0,0,Barbell,Bench press,Upper,45,Bilateral,,,,1.5,ECC-CON,41.1,9,,,,33.4,5.8,0.567,,,,,,NO,NO
Stone.JSCR.1994,17,F,G3,Healthy,Adult 18-59,23.1,3.5,,58.9,8.6,,Untrained,,0,0,Barbell,Squat,Lower,55,Bilateral,,,,2,ECC-CON,33.1,12.8,,,,59,15.2,1.002,,,,,,NO,NO
Terada.JSCR.2020,9,M,G1,Healthy,Adult 18-59,20,0.8,,63.6,8,,Untrained,,,,,Bench press,Upper,40,Bilateral,Metronome,1,1,2,ECC-CON,40.4,4.7,,,,,,,,,,,,NO,NO
Terada.JSCR.2020,10,M,G2,Healthy,Adult 18-59,20.1,0.9,,61.2,5.3,,Untrained,,,,,Bench press,Upper,80,Bilateral,Metronome,1,1,2,ECC-CON,7.7,0.9,,,,,,,,,,,,NO,NO
Terzis.JSCR.2008,12,M,G1,Healthy,Adult 18-59,22,1,,84,3,,Mixed,,,,,Leg press,Lower,70,Bilateral,,,,,ECC-CON,17,,1,,,293,15,0.179,,,,,,NO,NO
Terzis.JSCR.2008,12,M,G1,Healthy,Adult 18-59,22,1,,84,3,,Mixed,,,,,Leg press,Lower,85,Bilateral,,,,,ECC-CON,9,,1,,,293,15,3.488,,,,,,NO,NO
Timon.JSportsMedPhysFitness.2016,9,,G1,Healthy,Adult 18-59,20,0.57,,66.98,9.05,,Untrained,,,,,Bench press,Upper,75,Bilateral,Max velocity,,,,ECC-CON,10.42,0.78,,,,50.71,13.9,0.74,0.13,,,,,NO,NO
Timon.JSportsMedPhysFitness.2016,10,,G2,Healthy,Adult 18-59,20.8,1.57,,74.64,10.66,,Trained,2,,,,Bench press,Upper,75,Bilateral,Max velocity,,,,ECC-CON,10.9,1.37,,,,88.2,24.09,1.17,0.25,,,,,NO,NO
Tinsley.EurJSportSci.2017,8,M,G1,Healthy,Adult 18-59,22,2.4,,79,13.5,,Untrained,,,,Barbell,Bench press,Upper,65,Bilateral,,,,,ECC-CON,14,3,,,,74,18,0.937,,,,,,NO,NO
Tinsley.EurJSportSci.2017,10,M,G2,Healthy,Adult 18-59,22.9,4.1,,87.4,19.2,,Untrained,,,,Barbell,Bench press,Upper,65,Bilateral,,,,,ECC-CON,15,2,,,,83,25,0.95,,,,,,NO,NO
Tinsley.EurJSportSci.2017,8,M,G1,Healthy,Adult 18-59,22,2.4,,79,13.5,,Untrained,,,,Machine,Leg press,Lower,65,Bilateral,,,,,ECC-CON,17,10,,,,285,71,3.608,,,,,,NO,NO
Tinsley.EurJSportSci.2017,10,M,G2,Healthy,Adult 18-59,22.9,4.1,,87.4,19.2,,Untrained,,,,Machine,Leg press,Lower,65,Bilateral,,,,,ECC-CON,15,4,,,,326,78,3.73,,,,,,NO,NO
Trexler.EurJSportSci.2016,18,M,G1,Healthy,Adult 18-59,20.3,2.3,,77.9,7.8,,Trained,0.25,,,Machine,Leg press,Lower,80,Bilateral,,,,,ECC-CON,8.22,3.15,,,,283.5,62.9,3.639,,,,,,NO,NO
Trexler.EurJSportSci.2016,18,M,G2,Healthy,Adult 18-59,20.3,2.3,,79,10.7,,Trained,0.25,,,Machine,Leg press,Lower,80,Bilateral,,,,,ECC-CON,11.7,3.15,,,,309.4,86.3,3.916,,,,,,NO,NO
Trexler.EurJSportSci.2016,18,M,G3,Healthy,Adult 18-59,19.7,1.6,,79.4,6.2,,Trained,0.25,,,Machine,Leg press,Lower,80,Bilateral,,,,,ECC-CON,9.71,4.98,,,,279.3,69.1,3.518,,,,,,NO,NO
Trexler.EurJSportSci.2016,18,M,G1,Healthy,Adult 18-59,20.3,2.3,,77.9,7.8,,Trained,0.25,,,Barbell,Bench press,Upper,80,Bilateral,,,,,ECC-CON,8.88,1.74,,,,93,18.5,1.194,,,,,,NO,NO
Trexler.EurJSportSci.2016,18,M,G2,Healthy,Adult 18-59,20.3,2.3,,79,10.7,,Trained,0.25,,,Barbell,Bench press,Upper,80,Bilateral,,,,,ECC-CON,8.3,1.66,,,,95.5,17.7,1.209,,,,,,NO,NO
Trexler.EurJSportSci.2016,18,M,G3,Healthy,Adult 18-59,19.7,1.6,,79.4,6.2,,Trained,0.25,,,Barbell,Bench press,Upper,80,Bilateral,,,,,ECC-CON,8.46,1.91,,,,86.9,17.3,1.094,,,,,,NO,NO
Valerio.SportsBiomech.2021,12,M,G1,Healthy,Adult 18-59,27,4,,84,10,,Trained,,6.6,2.4,Machine,Lat pulldown,Upper,70,Bilateral,Metronome,1,1,2,ECC-CON,12.7,1.4,,,,96.5,12.7,1.149,,,,,,NO,NO
Van Zant.JSportsMedPhysFitness.2002,6,M,G1,Healthy,Adult 18-59,32.2,8.7,,80.4,7,,Endurance trained,,0,0,Barbell,Bench press,Upper,80,Bilateral,Self-paced,,,,ECC-CON,9.8,1.71,,,,67.5,5.5,0.84,,,,,,NO,NO
Van Zant.JSportsMedPhysFitness.2002,6,M,G2,Healthy,Adult 18-59,32,3.9,,79.5,12.5,,Untrained,,0,0,Barbell,Bench press,Upper,80,Bilateral,Self-paced,,,,ECC-CON,9.3,2.45,,,,65.7,5.3,0.826,,,,,,NO,NO
Van Zant.JSportsMedPhysFitness.2002,6,M,G3,Healthy,Adult 18-59,32.2,6.9,,88.1,10.2,,Trained,,4.8,2.3,Barbell,Bench press,Upper,80,Bilateral,Self-paced,,,,ECC-CON,9,1.71,,,,114.5,6.3,1.3,,,,,,NO,NO
Vasquez.PerceptMotSkills.2013,12,M,G1,Healthy,Adult 18-59,21.9,1.3,,77.8,8,,Trained,2,,,Barbell,Squat,Lower,50,Bilateral,Max velocity,,,,ECC-CON,36.6,9.4,,,,124.9,32.9,1.605,,,,,,NO,NO
Vasquez.PerceptMotSkills.2013,12,M,G1,Healthy,Adult 18-59,21.9,1.3,,77.8,8,,Trained,2,,,Barbell,Squat,Lower,70,Bilateral,Max velocity,,,,ECC-CON,15.6,5,,,,124.9,32.9,1.605,,,,,,NO,NO
Vasquez.PerceptMotSkills.2013,12,M,G1,Healthy,Adult 18-59,21.9,1.3,,77.8,8,,Trained,2,,,Barbell,Squat,Lower,90,Bilateral,Max velocity,,,,ECC-CON,5.9,2.9,,,,124.9,32.9,1.605,,,,,,NO,NO
Vincent.JAmGeriatrSoc.2002,16,Mixed,G1,Healthy,Elderly >59,71,4.7,,73.1,13.8,,Untrained,,,,Machine,Chest press,Upper,60,Bilateral,,,,,ECC-CON,17.6,6,,,,,,,,,,,,NO,NO
Vincent.JAmGeriatrSoc.2002,24,Mixed,G2,Healthy,Elderly >59,67.6,6.3,,77.4,19.3,,Untrained,,,,Machine,Chest press,Upper,60,Bilateral,,,,,ECC-CON,16.9,5,,,,,,,,,,,,NO,NO
Vincent.JAmGeriatrSoc.2002,22,Mixed,G3,Healthy,Elderly >59,66.6,6.7,,74.1,14.8,,Untrained,,,,Machine,Chest press,Upper,60,Bilateral,,,,,ECC-CON,17.1,8.7,,,,,,,,,,,,NO,NO
Vincent.JAmGeriatrSoc.2002,16,Mixed,G1,Healthy,Elderly >59,71,4.7,,73.1,13.8,,Untrained,,,,Machine,Leg press,Lower,60,Bilateral,,,,,ECC-CON,32.2,16,,,,,,,,,,,,NO,NO
